Column1,Method,NumSimulationScenario,Distribution,TravelCov,ServiceCov,NewPatients,ActiveAides,TotalSolvingTime,AcceptedPatients,AllowedDelay,Overtime,AssignedServiceLevel/NumberStd,Scenario,ApproximationTCov,ApproximationSCov,AverageTotalLateness,AverageTotalOvertime,AverageRunLateness,AverageRunOvertime,MaximumTotalLateness,RealServiceLevel,MeanServiceLevel,MinServiceLevel,TotalAccpetedNewPatient,FractionOnTimeServedPatient,OnTimeNewPatient,OnTimeOldPatient,OnTimeTotalPatient,TotalScheduledPatient
4315,Deterministic ,10000,normal,0.25,0.5,18,8,141.295809,60,1,3,0.98,0,0,0,163.7121,56.5257,1,0.9837,572,"[(30, 0.42569999999999997), (31, 0.6712), (32, 0.4256), (33, 0.5651999999999999), (34, 1.0), (35, 1.0), (36, 0.4202), (37, 0.7442), (38, 1.0), (39, 0.484), (42, 0.35509999999999997), (43, 0.9451), (44, 0.7349), (45, 0.5119), (46, 0.5524), (47, 0.5512), (48, 0.5036), (49, 0.4302), (50, 0.5267), (51, 0.7927), (52, 0.3843), (53, 0.9771), (54, 0.40490000000000004), (55, 0.5610999999999999), (56, 0.39139999999999997), (57, 0.5669), (58, 0.36829999999999996), (59, 0.9781)]",0.616857143,0.3551,18,0.178571429,2,3,5,28
4316,EVT,10000,normal,0.25,0.25,14,8,303.9489269,53,1,3,2.05,0,0.25,0.25,0.1885,0.0025,0.0843,0.0018,35,"[(30, 0.9867), (31, 0.9874), (34, 1.0), (43, 0.9991), (44, 0.9919), (46, 0.9997), (50, 0.9829), (51, 0.9963), (52, 0.9777), (56, 1.0), (57, 0.9987), (58, 0.9891)]",0.992458333,0.9777,7,1,7,5,12,12
4317,Deterministic ,10000,normal,0.25,0.5,18,8,136.754066,60,1,3,0.98,0,0,0,163.7121,56.5257,1,0.9837,572,"[(30, 0.42569999999999997), (31, 0.6712), (32, 0.4256), (33, 0.5651999999999999), (34, 1.0), (35, 1.0), (36, 0.4202), (37, 0.7442), (38, 1.0), (39, 0.484), (42, 0.35509999999999997), (43, 0.9451), (44, 0.7349), (45, 0.5119), (46, 0.5524), (47, 0.5512), (48, 0.5036), (49, 0.4302), (50, 0.5267), (51, 0.7927), (52, 0.3843), (53, 0.9771), (54, 0.40490000000000004), (55, 0.5610999999999999), (56, 0.39139999999999997), (57, 0.5669), (58, 0.36829999999999996), (59, 0.9781)]",0.616857143,0.3551,18,0.178571429,2,3,5,28
4318,Scenario,10000,normal,0.25,0.25,8,8,97.24975896,56,1,3,0.98,100,0,0,0.2172,0.0125,0.0346,0.0021,30,"[(34, 1.0), (43, 1.0), (44, 0.9763), (50, 0.9952), (52, 0.9954), (54, 0.9966), (56, 1.0), (57, 1.0)]",0.9954375,0.9763,4,1,4,4,8,8
4319,Scenario,10000,normal,0.25,0.5,10,8,170.9183941,54,1,3,0.98,100,0,0,0.3028,0.5245,0.0475,0.0498,45,"[(34, 1.0), (43, 1.0), (44, 1.0), (50, 0.9706), (56, 0.9863), (57, 1.0), (58, 0.9985)]",0.993628571,0.9706,4,0.857142857,3,3,6,7
4320,Deterministic ,10000,normal,0.25,0.25,12,8,8.567494869,59,1,3,0.98,0,0,0,29.4918,3.0347,0.9953,0.3293,160,"[(30, 0.4), (31, 0.6712), (34, 1.0), (35, 1.0), (36, 0.5206), (43, 0.6346), (44, 0.7883), (47, 0.8421), (48, 0.6629), (49, 0.45130000000000003), (50, 0.5297000000000001), (52, 0.9196), (53, 0.5311), (54, 0.9944), (55, 0.5933999999999999), (56, 0.6754), (57, 0.9987), (58, 0.5347999999999999), (59, 0.9773)]",0.722389474,0.4,11,0.263157895,3,2,5,19
4321,Deterministic ,10000,normal,0.25,0.25,8,8,4.169187069,60,1,3,0.98,0,0,0,31.2243,3.9052,0.9971,0.4644,168,"[(30, 0.4515), (31, 0.6712), (34, 1.0), (35, 1.0), (36, 0.5084), (43, 0.6346), (44, 0.7883), (47, 0.6563), (48, 1.0), (49, 0.4073), (50, 0.7738), (52, 0.7805), (53, 0.5311), (54, 0.5638000000000001), (55, 0.6244000000000001), (56, 0.4982), (57, 0.6564), (58, 0.5288999999999999), (59, 0.9773)]",0.686947368,0.4073,8,0.210526316,1,3,4,19
4322,Deterministic ,10000,normal,0.25,0.25,12,8,8.650599003,59,1,3,0.98,0,0,0,29.4918,3.0347,0.9953,0.3293,160,"[(30, 0.4), (31, 0.6712), (34, 1.0), (35, 1.0), (36, 0.5206), (43, 0.6346), (44, 0.7883), (47, 0.8421), (48, 0.6629), (49, 0.45130000000000003), (50, 0.5297000000000001), (52, 0.9196), (53, 0.5311), (54, 0.9944), (55, 0.5933999999999999), (56, 0.6754), (57, 0.9987), (58, 0.5347999999999999), (59, 0.9773)]",0.722389474,0.4,11,0.263157895,3,2,5,19
4323,Deterministic ,10000,normal,0.25,0.25,8,8,4.25427103,60,1,3,0.98,0,0,0,31.2243,3.9052,0.9971,0.4644,168,"[(30, 0.4515), (31, 0.6712), (34, 1.0), (35, 1.0), (36, 0.5084), (43, 0.6346), (44, 0.7883), (47, 0.6563), (48, 1.0), (49, 0.4073), (50, 0.7738), (52, 0.7805), (53, 0.5311), (54, 0.5638000000000001), (55, 0.6244000000000001), (56, 0.4982), (57, 0.6564), (58, 0.5288999999999999), (59, 0.9773)]",0.686947368,0.4073,8,0.210526316,1,3,4,19
4324,Scenario,10000,normal,0.25,0.25,10,8,21.45565796,57,1,3,0.98,10,0,0,2.773,0.5703,0.3626,0.0833,56,"[(34, 1.0), (35, 1.0), (36, 0.9641), (43, 0.9949), (44, 0.9763), (50, 0.9833), (52, 0.9845), (53, 0.8371999999999999), (54, 0.9966), (56, 0.9719), (57, 0.8525), (58, 0.9871)]",0.962366667,0.8372,7,0.666666667,4,4,8,12
4325,Scenario,10000,normal,0.25,0.5,14,8,497.3981709,51,1,3,0.98,100,0,0,0.5792,0.272,0.1144,0.0291,35,"[(30, 0.9623), (31, 0.9774), (34, 1.0), (43, 0.9949), (44, 1.0), (46, 1.0), (52, 0.9995), (55, 0.9873), (56, 0.9863), (57, 0.9998)]",0.99075,0.9623,5,0.9,5,4,9,10
4326,EVT,10000,normal,0.25,0.25,10,8,139.0288529,55,1,3,2.05,0,0.25,0.25,0.0938,0.0042,0.0439,0.0071,20,"[(34, 1.0), (43, 0.9991), (44, 0.9919), (50, 0.9829), (52, 0.9904), (56, 1.0), (57, 0.9999), (58, 0.9898)]",0.99425,0.9829,5,1,5,3,8,8
4327,Deterministic ,10000,normal,0.25,0.5,16,8,99.01072407,60,1,3,0.98,0,0,0,149.7151,39.0211,1,0.9645,572,"[(30, 0.4223), (31, 0.6712), (32, 0.4256), (33, 0.5651999999999999), (34, 1.0), (35, 1.0), (36, 0.43379999999999996), (37, 0.7442), (38, 1.0), (39, 0.484), (43, 0.5653), (44, 0.7349), (45, 0.5119), (46, 0.39970000000000006), (47, 0.5035000000000001), (48, 0.5647), (49, 0.4054), (50, 0.3619), (51, 0.7449), (52, 0.4252), (53, 0.9771), (54, 0.5166), (55, 0.5553), (56, 0.3669), (57, 0.9987), (58, 0.36829999999999996), (59, 0.9773)]",0.619403704,0.3619,16,0.222222222,3,3,6,27
4328,EVT,10000,normal,0.25,0.25,8,8,103.5577629,56,1,3,2.05,0,0.25,0.25,0.1569,0.004,0.0587,0.0028,35,"[(34, 1.0), (43, 0.9991), (44, 0.9919), (50, 0.9829), (52, 0.9777), (54, 0.9944), (56, 0.991), (57, 0.9999)]",0.9921125,0.9777,4,1,4,4,8,8
4329,Scenario,10000,normal,0.25,0.25,14,8,148.1870298,57,1,3,0.98,10,0,0,4.9794,0.9834,0.5382,0.1234,90,"[(30, 0.9966), (31, 0.9774), (34, 1.0), (35, 1.0), (36, 0.9916), (43, 0.8374), (44, 0.9763), (46, 0.9995), (47, 0.9982), (48, 0.9336), (49, 0.7835), (50, 0.9474), (52, 0.9264), (53, 0.9297), (54, 0.9966), (56, 0.9576), (57, 1.0), (58, 1.0)]",0.958433333,0.7835,11,0.611111111,5,6,11,18
4330,EVT,10000,normal,0.25,0.25,18,8,2786.858394,54,1,3,2.05,0,0.25,0.25,0.098,0.0144,0.0861,0.021,21,"[(30, 0.9923), (31, 0.9874), (32, 0.992), (33, 0.9922), (34, 1.0), (43, 0.9848), (45, 1.0), (46, 0.9911), (47, 1.0), (48, 0.9967), (49, 1.0), (50, 0.9913), (52, 0.9974), (56, 1.0), (57, 0.9987), (58, 0.9869), (59, 0.9987)]",0.994676471,0.9848,12,1,12,5,17,17
4331,Scenario,10000,normal,0.25,0.25,10,8,21.87419319,57,1,3,0.98,10,0,0,2.773,0.5703,0.3626,0.0833,56,"[(34, 1.0), (35, 1.0), (36, 0.9641), (43, 0.9949), (44, 0.9763), (50, 0.9833), (52, 0.9845), (53, 0.8371999999999999), (54, 0.9966), (56, 0.9719), (57, 0.8525), (58, 0.9871)]",0.962366667,0.8372,7,0.666666667,4,4,8,12
4332,Deterministic ,10000,normal,0.25,0.5,16,8,105.4739151,60,1,3,0.98,0,0,0,149.7151,39.0211,1,0.9645,572,"[(30, 0.4223), (31, 0.6712), (32, 0.4256), (33, 0.5651999999999999), (34, 1.0), (35, 1.0), (36, 0.43379999999999996), (37, 0.7442), (38, 1.0), (39, 0.484), (43, 0.5653), (44, 0.7349), (45, 0.5119), (46, 0.39970000000000006), (47, 0.5035000000000001), (48, 0.5647), (49, 0.4054), (50, 0.3619), (51, 0.7449), (52, 0.4252), (53, 0.9771), (54, 0.5166), (55, 0.5553), (56, 0.3669), (57, 0.9987), (58, 0.36829999999999996), (59, 0.9773)]",0.619403704,0.3619,16,0.222222222,3,3,6,27
4333,EVT,10000,normal,0.25,0.25,10,8,135.113378,55,1,3,2.05,0,0.25,0.25,0.0938,0.0042,0.0439,0.0071,20,"[(34, 1.0), (43, 0.9991), (44, 0.9919), (50, 0.9829), (52, 0.9904), (56, 1.0), (57, 0.9999), (58, 0.9898)]",0.99425,0.9829,5,1,5,3,8,8
4334,Scenario,10000,normal,0.25,0.25,8,8,105.462532,56,1,3,0.98,100,0,0,0.2172,0.0125,0.0346,0.0021,30,"[(34, 1.0), (43, 1.0), (44, 0.9763), (50, 0.9952), (52, 0.9954), (54, 0.9966), (56, 1.0), (57, 1.0)]",0.9954375,0.9763,4,1,4,4,8,8
4335,EVT,10000,normal,0.25,0.25,8,8,103.820868,56,1,3,2.05,0,0.25,0.25,0.1569,0.004,0.0587,0.0028,35,"[(34, 1.0), (43, 0.9991), (44, 0.9919), (50, 0.9829), (52, 0.9777), (54, 0.9944), (56, 0.991), (57, 0.9999)]",0.9921125,0.9777,4,1,4,4,8,8
4336,EVT,10000,normal,0.25,0.25,18,8,2765.363236,54,1,3,2.05,0,0.25,0.25,0.098,0.0144,0.0861,0.021,21,"[(30, 0.9923), (31, 0.9874), (32, 0.992), (33, 0.9922), (34, 1.0), (43, 0.9848), (45, 1.0), (46, 0.9911), (47, 1.0), (48, 0.9967), (49, 1.0), (50, 0.9913), (52, 0.9974), (56, 1.0), (57, 0.9987), (58, 0.9869), (59, 0.9987)]",0.994676471,0.9848,12,1,12,5,17,17
4337,Scenario,10000,normal,0.25,0.5,14,8,496.958323,51,1,3,0.98,100,0,0,0.5792,0.272,0.1144,0.0291,35,"[(30, 0.9623), (31, 0.9774), (34, 1.0), (43, 0.9949), (44, 1.0), (46, 1.0), (52, 0.9995), (55, 0.9873), (56, 0.9863), (57, 0.9998)]",0.99075,0.9623,5,0.9,5,4,9,10
4338,Deterministic ,10000,normal,0.25,0.5,16,8,99.49211597,60,1,3,0.98,0,0,0,149.7151,39.0211,1,0.9645,572,"[(30, 0.4223), (31, 0.6712), (32, 0.4256), (33, 0.5651999999999999), (34, 1.0), (35, 1.0), (36, 0.43379999999999996), (37, 0.7442), (38, 1.0), (39, 0.484), (43, 0.5653), (44, 0.7349), (45, 0.5119), (46, 0.39970000000000006), (47, 0.5035000000000001), (48, 0.5647), (49, 0.4054), (50, 0.3619), (51, 0.7449), (52, 0.4252), (53, 0.9771), (54, 0.5166), (55, 0.5553), (56, 0.3669), (57, 0.9987), (58, 0.36829999999999996), (59, 0.9773)]",0.619403704,0.3619,16,0.222222222,3,3,6,27
4339,EVT,10000,normal,0.25,0.25,8,8,105.811419,56,1,3,2.05,0,0.25,0.25,0.1569,0.004,0.0587,0.0028,35,"[(34, 1.0), (43, 0.9991), (44, 0.9919), (50, 0.9829), (52, 0.9777), (54, 0.9944), (56, 0.991), (57, 0.9999)]",0.9921125,0.9777,4,1,4,4,8,8
4340,EVT,10000,normal,0.25,0.25,18,8,2780.478712,54,1,3,2.05,0,0.25,0.25,0.098,0.0144,0.0861,0.021,21,"[(30, 0.9923), (31, 0.9874), (32, 0.992), (33, 0.9922), (34, 1.0), (43, 0.9848), (45, 1.0), (46, 0.9911), (47, 1.0), (48, 0.9967), (49, 1.0), (50, 0.9913), (52, 0.9974), (56, 1.0), (57, 0.9987), (58, 0.9869), (59, 0.9987)]",0.994676471,0.9848,12,1,12,5,17,17
4341,EVT,10000,normal,0.25,0.25,16,8,832.3615789,54,1,3,2.05,0,0.25,0.25,0.091,0.0405,0.0689,0.0204,25,"[(30, 0.9923), (31, 0.9874), (32, 0.992), (33, 0.9922), (34, 1.0), (43, 0.9991), (45, 1.0), (48, 0.9964), (49, 0.9997), (50, 0.9967), (52, 0.9974), (54, 0.9944), (55, 0.9924), (56, 0.9902), (57, 0.9987), (58, 1.0)]",0.99555625,0.9874,10,1,10,6,16,16
4342,Deterministic ,10000,normal,0.25,0.25,10,8,5.308666945,59,1,3,0.98,0,0,0,39.8003,5.0405,0.9984,0.4868,192,"[(30, 0.4), (31, 0.6712), (32, 0.5484), (33, 0.6795), (34, 1.0), (35, 1.0), (36, 0.5225), (43, 0.845), (44, 0.7883), (45, 0.9796), (49, 0.45130000000000003), (50, 0.7738), (52, 0.46199999999999997), (53, 0.5311), (54, 0.5638000000000001), (55, 0.635), (56, 1.0), (57, 0.9987), (58, 0.5199), (59, 0.6586000000000001)]",0.701435,0.4,9,0.25,2,3,5,20
4343,EVT,10000,normal,0.25,0.25,16,8,834.7911811,54,1,3,2.05,0,0.25,0.25,0.091,0.0405,0.0689,0.0204,25,"[(30, 0.9923), (31, 0.9874), (32, 0.992), (33, 0.9922), (34, 1.0), (43, 0.9991), (45, 1.0), (48, 0.9964), (49, 0.9997), (50, 0.9967), (52, 0.9974), (54, 0.9944), (55, 0.9924), (56, 0.9902), (57, 0.9987), (58, 1.0)]",0.99555625,0.9874,10,1,10,6,16,16
4344,Scenario,10000,normal,0.25,0.25,10,8,23.12690806,57,1,3,0.98,10,0,0,2.773,0.5703,0.3626,0.0833,56,"[(34, 1.0), (35, 1.0), (36, 0.9641), (43, 0.9949), (44, 0.9763), (50, 0.9833), (52, 0.9845), (53, 0.8371999999999999), (54, 0.9966), (56, 0.9719), (57, 0.8525), (58, 0.9871)]",0.962366667,0.8372,7,0.666666667,4,4,8,12
4345,Deterministic ,10000,normal,0.25,0.5,14,8,82.68833804,59,1,3,0.98,0,0,0,78.2354,27.1702,0.9996,0.9293,401,"[(30, 0.42010000000000003), (31, 0.5639000000000001), (34, 1.0), (35, 1.0), (36, 0.4202), (43, 0.5558000000000001), (44, 0.7883), (46, 0.38349999999999995), (47, 0.9762), (49, 0.4867), (50, 0.4202), (51, 0.753), (52, 0.7638), (53, 0.946), (54, 0.5161), (55, 0.5610999999999999), (56, 0.37649999999999995), (57, 0.5668), (58, 0.7557), (59, 0.5544)]",0.640415,0.3765,13,0.15,1,2,3,20
4346,Deterministic ,10000,normal,0.25,0.25,10,8,5.376813889,59,1,3,0.98,0,0,0,39.8003,5.0405,0.9984,0.4868,192,"[(30, 0.4), (31, 0.6712), (32, 0.5484), (33, 0.6795), (34, 1.0), (35, 1.0), (36, 0.5225), (43, 0.845), (44, 0.7883), (45, 0.9796), (49, 0.45130000000000003), (50, 0.7738), (52, 0.46199999999999997), (53, 0.5311), (54, 0.5638000000000001), (55, 0.635), (56, 1.0), (57, 0.9987), (58, 0.5199), (59, 0.6586000000000001)]",0.701435,0.4,9,0.25,2,3,5,20
4347,Scenario,10000,normal,0.25,0.5,14,8,530.8523769,51,1,3,0.98,100,0,0,0.5792,0.272,0.1144,0.0291,35,"[(30, 0.9623), (31, 0.9774), (34, 1.0), (43, 0.9949), (44, 1.0), (46, 1.0), (52, 0.9995), (55, 0.9873), (56, 0.9863), (57, 0.9998)]",0.99075,0.9623,5,0.9,5,4,9,10
4348,Deterministic ,10000,normal,0.25,0.5,14,8,85.44379187,59,1,3,0.98,0,0,0,78.2354,27.1702,0.9996,0.9293,401,"[(30, 0.42010000000000003), (31, 0.5639000000000001), (34, 1.0), (35, 1.0), (36, 0.4202), (43, 0.5558000000000001), (44, 0.7883), (46, 0.38349999999999995), (47, 0.9762), (49, 0.4867), (50, 0.4202), (51, 0.753), (52, 0.7638), (53, 0.946), (54, 0.5161), (55, 0.5610999999999999), (56, 0.37649999999999995), (57, 0.5668), (58, 0.7557), (59, 0.5544)]",0.640415,0.3765,13,0.15,1,2,3,20
4349,Deterministic ,10000,normal,0.25,0.5,14,8,88.87561798,59,1,3,0.98,0,0,0,78.2354,27.1702,0.9996,0.9293,401,"[(30, 0.42010000000000003), (31, 0.5639000000000001), (34, 1.0), (35, 1.0), (36, 0.4202), (43, 0.5558000000000001), (44, 0.7883), (46, 0.38349999999999995), (47, 0.9762), (49, 0.4867), (50, 0.4202), (51, 0.753), (52, 0.7638), (53, 0.946), (54, 0.5161), (55, 0.5610999999999999), (56, 0.37649999999999995), (57, 0.5668), (58, 0.7557), (59, 0.5544)]",0.640415,0.3765,13,0.15,1,2,3,20
4350,Scenario,10000,normal,0.25,0.25,10,8,22.01407814,57,1,3,0.98,10,0,0,2.773,0.5703,0.3626,0.0833,56,"[(34, 1.0), (35, 1.0), (36, 0.9641), (43, 0.9949), (44, 0.9763), (50, 0.9833), (52, 0.9845), (53, 0.8371999999999999), (54, 0.9966), (56, 0.9719), (57, 0.8525), (58, 0.9871)]",0.962366667,0.8372,7,0.666666667,4,4,8,12
4351,EVT,10000,normal,0.25,0.5,12,8,248.6621141,52,1,3,2.05,0,0.25,0.5,0.3149,0.0172,0.0889,0.0028,65,"[(30, 0.9882), (31, 0.9874), (34, 1.0), (43, 0.9991), (44, 0.9919), (52, 0.9835), (56, 0.9864), (57, 0.9987), (58, 0.9819)]",0.990788889,0.9819,4,1,4,5,9,9
4352,Scenario,10000,normal,0.25,0.5,14,8,509.93431,51,1,3,0.98,100,0,0,0.5792,0.272,0.1144,0.0291,35,"[(30, 0.9623), (31, 0.9774), (34, 1.0), (43, 0.9949), (44, 1.0), (46, 1.0), (52, 0.9995), (55, 0.9873), (56, 0.9863), (57, 0.9998)]",0.99075,0.9623,5,0.9,5,4,9,10
4353,EVT,10000,normal,0.25,0.5,12,8,218.7745581,52,1,3,2.05,0,0.25,0.5,0.3149,0.0172,0.0889,0.0028,65,"[(30, 0.9882), (31, 0.9874), (34, 1.0), (43, 0.9991), (44, 0.9919), (52, 0.9835), (56, 0.9864), (57, 0.9987), (58, 0.9819)]",0.990788889,0.9819,4,1,4,5,9,9
4354,Scenario,10000,normal,0.25,0.5,10,8,183.6534171,54,1,3,0.98,100,0,0,0.3028,0.5245,0.0475,0.0498,45,"[(34, 1.0), (43, 1.0), (44, 1.0), (50, 0.9706), (56, 0.9863), (57, 1.0), (58, 0.9985)]",0.993628571,0.9706,4,0.857142857,3,3,6,7
4355,EVT,10000,normal,0.25,0.5,12,8,217.6649921,52,1,3,2.05,0,0.25,0.5,0.3149,0.0172,0.0889,0.0028,65,"[(30, 0.9882), (31, 0.9874), (34, 1.0), (43, 0.9991), (44, 0.9919), (52, 0.9835), (56, 0.9864), (57, 0.9987), (58, 0.9819)]",0.990788889,0.9819,4,1,4,5,9,9
4356,EVT,10000,shifted-expo,0.25,0.1,14,8,177.158288,58,1,3,2.05,0,0.25,0.1,0.6638,0.027,0.2343,0.015,85,"[(30, 0.9734), (31, 0.9783), (34, 0.9991), (35, 1.0), (36, 0.9818), (43, 0.9818), (44, 0.9676), (46, 0.9978), (47, 0.9707), (48, 0.9848), (49, 0.9717), (50, 0.9998), (52, 0.9834), (53, 0.9853), (54, 0.9737), (56, 0.9837), (57, 0.9914), (58, 1.0), (59, 0.9928)]",0.985110526,0.9676,12,0.736842105,9,5,14,19
4357,EVT,10000,shifted-expo,0.25,0.1,14,8,178.118649,58,1,3,2.05,0,0.25,0.1,0.6638,0.027,0.2343,0.015,85,"[(30, 0.9734), (31, 0.9783), (34, 0.9991), (35, 1.0), (36, 0.9818), (43, 0.9818), (44, 0.9676), (46, 0.9978), (47, 0.9707), (48, 0.9848), (49, 0.9717), (50, 0.9998), (52, 0.9834), (53, 0.9853), (54, 0.9737), (56, 0.9837), (57, 0.9914), (58, 1.0), (59, 0.9928)]",0.985110526,0.9676,12,0.736842105,9,5,14,19
4358,EVT,10000,shifted-expo,0.25,0.1,18,8,663.865103,58,1,3,2.05,0,0.25,0.1,1.0651,0.0042,0.3506,0.0037,85,"[(30, 0.9746), (31, 0.9621999999999999), (32, 0.9675), (33, 0.9625), (34, 0.9991), (35, 1.0), (36, 0.9736), (42, 0.9714), (43, 0.9739), (44, 0.9676), (45, 0.9934), (46, 0.9715), (47, 0.9839), (48, 0.9958), (49, 0.9717), (50, 0.9797), (52, 0.9788), (53, 0.9741), (55, 0.9755), (56, 0.9837), (57, 0.9826), (58, 0.9791), (59, 0.9928)]",0.978913043,0.9622,16,0.52173913,10,2,12,23
4359,EVT,10000,shifted-expo,0.25,0.1,16,8,194.7185969,58,1,3,2.05,0,0.25,0.1,0.6952,0.0225,0.2666,0.0074,55,"[(30, 0.9742999999999999), (31, 0.9783), (32, 0.9675), (33, 0.9625), (34, 0.9991), (35, 1.0), (36, 0.9771), (43, 0.9818), (44, 0.973), (45, 0.9934), (46, 1.0), (47, 0.9999), (48, 0.9848), (49, 1.0), (50, 0.9797), (52, 0.9886), (53, 0.9703), (54, 0.9994), (56, 0.975), (57, 0.9914), (58, 0.9791), (59, 0.9928)]",0.984909091,0.9625,14,0.772727273,12,5,17,22
4360,EVT,10000,shifted-expo,0.25,0.1,16,8,199.508024,58,1,3,2.05,0,0.25,0.1,0.6952,0.0225,0.2666,0.0074,55,"[(30, 0.9742999999999999), (31, 0.9783), (32, 0.9675), (33, 0.9625), (34, 0.9991), (35, 1.0), (36, 0.9771), (43, 0.9818), (44, 0.973), (45, 0.9934), (46, 1.0), (47, 0.9999), (48, 0.9848), (49, 1.0), (50, 0.9797), (52, 0.9886), (53, 0.9703), (54, 0.9994), (56, 0.975), (57, 0.9914), (58, 0.9791), (59, 0.9928)]",0.984909091,0.9625,14,0.772727273,12,5,17,22
4361,EVT,10000,shifted-expo,0.25,0.1,18,8,680.415457,58,1,3,2.05,0,0.25,0.1,1.0651,0.0042,0.3506,0.0037,85,"[(30, 0.9746), (31, 0.9621999999999999), (32, 0.9675), (33, 0.9625), (34, 0.9991), (35, 1.0), (36, 0.9736), (42, 0.9714), (43, 0.9739), (44, 0.9676), (45, 0.9934), (46, 0.9715), (47, 0.9839), (48, 0.9958), (49, 0.9717), (50, 0.9797), (52, 0.9788), (53, 0.9741), (55, 0.9755), (56, 0.9837), (57, 0.9826), (58, 0.9791), (59, 0.9928)]",0.978913043,0.9622,16,0.52173913,10,2,12,23
4362,EVT,10000,shifted-expo,0.25,0.1,16,8,197.4024611,58,1,3,2.05,0,0.25,0.1,0.6952,0.0225,0.2666,0.0074,55,"[(30, 0.9742999999999999), (31, 0.9783), (32, 0.9675), (33, 0.9625), (34, 0.9991), (35, 1.0), (36, 0.9771), (43, 0.9818), (44, 0.973), (45, 0.9934), (46, 1.0), (47, 0.9999), (48, 0.9848), (49, 1.0), (50, 0.9797), (52, 0.9886), (53, 0.9703), (54, 0.9994), (56, 0.975), (57, 0.9914), (58, 0.9791), (59, 0.9928)]",0.984909091,0.9625,14,0.772727273,12,5,17,22
4363,EVT,10000,shifted-expo,0.25,0.1,18,8,681.9332802,58,1,3,2.05,0,0.25,0.1,1.0651,0.0042,0.3506,0.0037,85,"[(30, 0.9746), (31, 0.9621999999999999), (32, 0.9675), (33, 0.9625), (34, 0.9991), (35, 1.0), (36, 0.9736), (42, 0.9714), (43, 0.9739), (44, 0.9676), (45, 0.9934), (46, 0.9715), (47, 0.9839), (48, 0.9958), (49, 0.9717), (50, 0.9797), (52, 0.9788), (53, 0.9741), (55, 0.9755), (56, 0.9837), (57, 0.9826), (58, 0.9791), (59, 0.9928)]",0.978913043,0.9622,16,0.52173913,10,2,12,23
4364,EVT,10000,shifted-expo,0.25,0.1,10,8,27.33166313,58,1,3,2.05,0,0.25,0.1,0.4996,0.0015,0.1788,0.001,95,"[(34, 0.9817), (35, 1.0), (36, 0.9771), (43, 0.9818), (44, 0.9676), (50, 0.9998), (52, 0.9675), (53, 0.9703), (54, 0.9702), (56, 0.9888), (57, 0.9914), (58, 0.9878), (59, 0.9995)]",0.983346154,0.9675,8,0.692307692,5,4,9,13
4365,EVT,10000,shifted-expo,0.25,0.1,10,8,26.82765412,58,1,3,2.05,0,0.25,0.1,0.4996,0.0015,0.1788,0.001,95,"[(34, 0.9817), (35, 1.0), (36, 0.9771), (43, 0.9818), (44, 0.9676), (50, 0.9998), (52, 0.9675), (53, 0.9703), (54, 0.9702), (56, 0.9888), (57, 0.9914), (58, 0.9878), (59, 0.9995)]",0.983346154,0.9675,8,0.692307692,5,4,9,13
4366,EVT,10000,shifted-expo,0.25,0.1,8,8,27.33334899,59,1,3,2.05,0,0.25,0.1,0.6189,0.009,0.1868,0.0035,125,"[(34, 0.9817), (35, 1.0), (36, 0.9771), (43, 0.9818), (44, 0.9676), (50, 0.9865), (52, 0.9774), (53, 0.9703), (54, 0.9835), (56, 0.9888), (57, 0.9914), (58, 0.9723), (59, 0.9995)]",0.982915385,0.9676,7,0.769230769,5,5,10,13
4367,EVT,10000,shifted-expo,0.25,0.1,8,8,26.3318181,59,1,3,2.05,0,0.25,0.1,0.6189,0.009,0.1868,0.0035,125,"[(34, 0.9817), (35, 1.0), (36, 0.9771), (43, 0.9818), (44, 0.9676), (50, 0.9865), (52, 0.9774), (53, 0.9703), (54, 0.9835), (56, 0.9888), (57, 0.9914), (58, 0.9723), (59, 0.9995)]",0.982915385,0.9676,7,0.769230769,5,5,10,13
4368,EVT,10000,shifted-expo,0.25,0.1,12,8,65.286762,58,1,3,2.05,0,0.25,0.1,0.7417,0.0093,0.2274,0.0105,95,"[(30, 0.959), (31, 0.9783), (34, 0.9991), (35, 1.0), (36, 0.9874), (43, 0.9818), (44, 0.9676), (47, 0.978), (48, 0.9848), (49, 0.9859), (50, 0.9695), (52, 0.9779), (53, 0.9853), (54, 0.9987), (56, 0.9864), (57, 0.9914), (58, 0.9997), (59, 0.9722)]",0.9835,0.959,10,0.777777778,8,6,14,18
4369,EVT,10000,shifted-expo,0.25,0.1,12,8,64.93870115,58,1,3,2.05,0,0.25,0.1,0.7417,0.0093,0.2274,0.0105,95,"[(30, 0.959), (31, 0.9783), (34, 0.9991), (35, 1.0), (36, 0.9874), (43, 0.9818), (44, 0.9676), (47, 0.978), (48, 0.9848), (49, 0.9859), (50, 0.9695), (52, 0.9779), (53, 0.9853), (54, 0.9987), (56, 0.9864), (57, 0.9914), (58, 0.9997), (59, 0.9722)]",0.9835,0.959,10,0.777777778,8,6,14,18
